DirectoryName (1)	Name	BaseName	CleanName	Has_Numbers				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	16.jpg	16		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	1_Co.jpg	1_Co		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	2.jpg	2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	24th.jpg	24th		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	2_cts.jpg	2_cts		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	35.jpg	35		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	36_i.jpg	36_i		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	4.jpg	4		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	43 (2).jpg	43 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	43.jpg	43		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	4th_R.jpg	4th_R		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	4_a.jpg	4_a		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	5 (2).jpg	5 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	5 (3).jpg	5 (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	5.jpg	5		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	50.jpg	50		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	50_ct.jpg	50_ct		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	62 (2).jpg	62 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	62.jpg	62		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	62_c.jpg	62_c		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	6_in.jpg	6_in		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	a.jpg	a		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	abet.jpg	abet		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	add.jpg	add		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	al.jpg	al		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	alls_.jpg	alls_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	also (2).jpg	also (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	also.jpg	also		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	also_.jpg	also_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	alue (2).jpg	alue (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	alue (3).jpg	alue (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	alue.jpg	alue		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	am.jpg	am		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ank.jpg	ank		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	an_.jpg	an_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	art.jpg	art		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ar_.jpg	ar_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ay.jpg	ay		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	a_.jpg	a_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	a_p.jpg	a_p		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	a_pie.jpg	a_pie		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	bal.jpg	bal		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	balls.jpg	balls		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	beth.jpg	beth		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Bla (2).jpg	Bla (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	bla.jpg	bla		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	blan.jpg	blan		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ceiv.jpg	ceiv		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ck_.jpg	ck_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Co.jpg	Co		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Cow.jpg	Cow		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ctober.jpg	ctober		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	cts.jpg	cts		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	cts_in.jpg	cts_in		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ddi.jpg	ddi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ders.jpg	ders		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	dit.jpg	dit		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	dm.jpg	dm		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	d_o.jpg	d_o		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	d_St (2).jpg	d_St (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	d_St.jpg	d_St		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ear.jpg	ear		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ece_o.jpg	ece_o		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	eive.jpg	eive		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Eliz.jpg	Eliz		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	end.jpg	end		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	eph.jpg	eph		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	erso.jpg	erso		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	er_.jpg	er_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	er_2.jpg	er_2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	er_ha.jpg	er_ha		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	er_pe.jpg	er_pe		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	es_a.jpg	es_a		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	eth.jpg	eth		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	e_$11.jpg	e_$11		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	e_$4.jpg	e_$4		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	E_of (2).jpg	E_of (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	e_of.jpg	e_of		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	fo.jpg	fo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	for.jpg	for		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	for_.jpg	for_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	f_.jpg	f_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	f_E.jpg	f_E		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	f_Ki.jpg	f_Ki		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	f_L.jpg	f_L		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	g.jpg	g		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ger_.jpg	ger_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	hand.jpg	hand		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Hay.jpg	Hay		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Hen (2).jpg	Hen (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Hen.jpg	Hen		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	hing.jpg	hing		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	h_5.jpg	h_5		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	h_50.jpg	h_50		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	h_Y.jpg	h_Y		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	id.jpg	id		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	iece.jpg	iece		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	imb.jpg	imb		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ing.jpg	ing		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	in_ (2).jpg	in_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	in_.jpg	in_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	in_B.jpg	in_B		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ion.jpg	ion		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	itio.jpg	itio		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Jose.jpg	Jose		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Kim (2).jpg	Kim (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Kim.jpg	Kim		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	k_E.jpg	k_E		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	lank.jpg	lank		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	liza.jpg	liza		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Lo.jpg	Lo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	loc.jpg	loc		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	lock.jpg	lock		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Lot_.jpg	Lot_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	lso_1.jpg	lso_1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	lue_$.jpg	lue_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ma.jpg	ma		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	man.jpg	man		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	mba.jpg	mba		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	N.jpg	N		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Na (2).jpg	Na (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Na.jpg	Na		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	nder.jpg	nder		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	nd_.jpg	nd_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	nd_R.jpg	nd_R		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	nger.jpg	nger		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	n_b.jpg	n_b		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	n_H.jpg	n_H		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	n_to.jpg	n_to		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ober_.jpg	ober_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Oct.jpg	Oct		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Octob.jpg	Octob		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	od.jpg	od		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	of_ (2).jpg	of_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	of_ (3).jpg	of_ (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	of_ (4).jpg	of_ (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	of_.jpg	of_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	old (2).jpg	old (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	old.jpg	old		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	old_ (2).jpg	old_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	old_.jpg	old_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	on_ti.jpg	on_ti		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	or_pa.jpg	or_pa		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	osep.jpg	osep		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ot_3.jpg	ot_3		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	oung.jpg	oung		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ow.jpg	ow		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	o_1_.jpg	o_1_		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	o_1_t.jpg	o_1_t		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	o_ye.jpg	o_ye		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	part.jpg	part		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	per+h.jpg	per+h		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ph_.jpg	ph_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	piec.jpg	piec		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Re.jpg	Re		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Rec.jpg	Rec		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Recei.jpg	Recei		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Rod.jpg	Rod		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	r_ol.jpg	r_ol		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	son.jpg	son		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	so_1.jpg	so_1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Stee (2).jpg	Stee (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Stee.jpg	Stee		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Steer (2).jpg	Steer (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Steer.jpg	Steer		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	s_ad.jpg	s_ad		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	teer (2).jpg	teer (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	teer.jpg	teer		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	thin.jpg	thin		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	th_.jpg	th_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	tion.jpg	tion		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	tithi.jpg	tithi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	to_.jpg	to_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ts+i.jpg	ts+i		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ts_in.jpg	ts_in		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	t_36.jpg	t_36		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	t_of.jpg	t_of		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ue_$.jpg	ue_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Val (2).jpg	Val (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	val.jpg	val		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Valu (2).jpg	Valu (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	valu.jpg	valu		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	ved.jpg	ved		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	w_$.jpg	w_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	w_.jpg	w_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	w_V.jpg	w_V		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	y.jpg	y		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	yea.jpg	yea		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	You.jpg	You		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	Youn.jpg	Youn		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	zabe.jpg	zabe		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_$1.jpg	_$1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_24th.jpg	_24th		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_als.jpg	_als		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_Bl.jpg	_Bl		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_Eli.jpg	_Eli		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_E_o.jpg	_E_o		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_H.jpg	_H		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_han.jpg	_han		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_Hay.jpg	_Hay		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_of_.jpg	_of_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_on_.jpg	_on_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_par.jpg	_par		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_per.jpg	_per		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_Ro.jpg	_Ro		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_tith.jpg	_tith		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_to_.jpg	_to_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369	_va.jpg	_va		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	$1..jpg	$1.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	$11.jpg	$11 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	$4_.jpg	$4_		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	.69.jpg	0.69		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	0.jpg	0		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	0_cts.jpg	0_cts		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	1.6.jpg	1.6		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	1.jpg	1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	11_or.jpg	11_or		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	16.jpg	16		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	1_Co.jpg	1_Co		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	2.jpg	2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	24th.jpg	24th		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	2_cts.jpg	2_cts		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	35.jpg	35		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	36_i.jpg	36_i		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	4.jpg	4		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	43 (2).jpg	43 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	43.jpg	43		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	4th_R.jpg	4th_R		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	4_a.jpg	4_a		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	5 (2).jpg	5 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	5 (3).jpg	5 (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	5.jpg	5		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	50.jpg	50		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	50_ct.jpg	50_ct		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	62 (2).jpg	62 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	62.jpg	62		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	62_c.jpg	62_c		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	6_in.jpg	6_in		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	a.jpg	a		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	abet.jpg	abet		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	add.jpg	add		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	al.jpg	al		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	alls_.jpg	alls_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	also (2).jpg	also (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	also.jpg	also		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	also_.jpg	also_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	alue (2).jpg	alue (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated	alue (3).jpg	alue (3)		1				,,,,,
