C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the (4).jpg,the (4).jpg,the (4),the ,5,the 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the (5).jpg,the (5).jpg,the (5),the ,5,the 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the (6).jpg,the (6).jpg,the (6),the ,5,the 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\The (7).jpg,The (7).jpg,The (7),The ,5,The 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the (8).jpg,the (8).jpg,the (8),the ,5,the 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the (9).jpg,the (9).jpg,the (9),the ,5,the 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the.jpg,the.jpg,the,#VALUE!,0,the
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thei (2).jpg,thei (2).jpg,thei (2),thei ,6,thei 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thei (3).jpg,thei (3).jpg,thei (3),thei ,6,thei 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thei (4).jpg,thei (4).jpg,thei (4),thei ,6,thei 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thei.jpg,thei.jpg,thei,#VALUE!,0,thei
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ther (2).jpg,ther (2).jpg,ther (2),ther ,6,ther 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ther.jpg,ther.jpg,ther,#VALUE!,0,ther
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the_ (2).jpg,the_ (2).jpg,the_ (2),the_ ,6,the_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the_ (3).jpg,the_ (3).jpg,the_ (3),the_ ,6,the_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the_ (4).jpg,the_ (4).jpg,the_ (4),the_ ,6,the_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the_ (5).jpg,the_ (5).jpg,the_ (5),the_ ,6,the_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the_ (6).jpg,the_ (6).jpg,the_ (6),the_ ,6,the_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\the_.jpg,the_.jpg,the_,#VALUE!,0,the_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thin (2).jpg,thin (2).jpg,thin (2),thin ,6,thin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thin (3).jpg,thin (3).jpg,thin (3),thin ,6,thin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thin (4).jpg,thin (4).jpg,thin (4),thin ,6,thin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thin (5).jpg,thin (5).jpg,thin (5),thin ,6,thin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thin (6).jpg,thin (6).jpg,thin (6),thin ,6,thin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thin.jpg,thin.jpg,thin,#VALUE!,0,thin
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (2).jpg,thing (2).jpg,thing (2),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (3).jpg,thing (3).jpg,thing (3),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (4).jpg,thing (4).jpg,thing (4),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (5).jpg,thing (5).jpg,thing (5),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (6).jpg,thing (6).jpg,thing (6),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (7).jpg,thing (7).jpg,thing (7),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing (8).jpg,thing (8).jpg,thing (8),thing ,7,thing 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing. (2).jpg,thing. (2).jpg,thing. (2),thing. ,8,thing. 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing..jpg,thing..jpg,thing.,#VALUE!,0,thing.
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thing.jpg,thing.jpg,thing,#VALUE!,0,thing
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\this (2).jpg,this (2).jpg,this (2),this ,6,this 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\this.jpg,this.jpg,this,#VALUE!,0,this
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tho (2).jpg,tho (2).jpg,tho (2),tho ,5,tho 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tho.jpg,tho.jpg,tho,#VALUE!,0,tho
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thou (2).jpg,thou (2).jpg,thou (2),thou ,6,thou 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thou (3).jpg,thou (3).jpg,thou (3),thou ,6,thou 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thou (4).jpg,thou (4).jpg,thou (4),thou ,6,thou 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thou.jpg,thou.jpg,thou,#VALUE!,0,thou
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thoug (2).jpg,thoug (2).jpg,thoug (2),thoug ,7,thoug 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thoug.jpg,thoug.jpg,thoug,#VALUE!,0,thoug
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thshe (2).jpg,thshe (2).jpg,thshe (2),thshe ,7,thshe 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\thshe.jpg,thshe.jpg,thshe,#VALUE!,0,thshe
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Thurs (2).jpg,Thurs (2).jpg,Thurs (2),Thurs ,7,Thurs 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Thurs.jpg,Thurs.jpg,Thurs,#VALUE!,0,Thurs
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (2).jpg,th_ (2).jpg,th_ (2),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (3).jpg,th_ (3).jpg,th_ (3),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (4).jpg,th_ (4).jpg,th_ (4),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (5).jpg,th_ (5).jpg,th_ (5),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (6).jpg,th_ (6).jpg,th_ (6),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (7).jpg,th_ (7).jpg,th_ (7),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_ (8).jpg,th_ (8).jpg,th_ (8),th_ ,5,th_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_.jpg,th_.jpg,th_,#VALUE!,0,th_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_10 (2).jpg,th_10 (2).jpg,th_10 (2),th_10 ,7,th_10 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_10.jpg,th_10.jpg,th_10,#VALUE!,0,th_10
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_18 (2).jpg,th_18 (2).jpg,th_18 (2),th_18 ,7,th_18 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_18.jpg,th_18.jpg,th_18,#VALUE!,0,th_18
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_1_ (2).jpg,th_1_ (2).jpg,th_1_ (2),th_1_ ,7,th_1_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_1_.jpg,th_1_.jpg,th_1_,#VALUE!,0,th_1_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_R (2).jpg,th_R (2).jpg,th_R (2),th_R ,6,th_R 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_R.jpg,th_R.jpg,th_R,#VALUE!,0,th_R
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_t (2).jpg,th_t (2).jpg,th_t (2),th_t ,6,th_t 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\th_t.jpg,th_t.jpg,th_t,#VALUE!,0,th_t
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tific (2).jpg,tific (2).jpg,tific (2),tific ,7,tific 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tific.jpg,tific.jpg,tific,#VALUE!,0,tific
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tion (2).jpg,tion (2).jpg,tion (2),tion ,6,tion 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tion (3).jpg,tion (3).jpg,tion (3),tion ,6,tion 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tion (4).jpg,tion (4).jpg,tion (4),tion ,6,tion 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tion.jpg,tion.jpg,tion,#VALUE!,0,tion
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tions (2).jpg,tions (2).jpg,tions (2),tions ,7,tions 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tions.jpg,tions.jpg,tions,#VALUE!,0,tions
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tith (2).jpg,tith (2).jpg,tith (2),tith ,6,tith 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tith.jpg,tith.jpg,tith,#VALUE!,0,tith
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithi (2).jpg,tithi (2).jpg,tithi (2),tithi ,7,tithi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithi (3).jpg,tithi (3).jpg,tithi (3),tithi ,7,tithi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithi (4).jpg,tithi (4).jpg,tithi (4),tithi ,7,tithi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithi (5).jpg,tithi (5).jpg,tithi (5),tithi ,7,tithi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithi (6).jpg,tithi (6).jpg,tithi (6),tithi ,7,tithi 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithi.jpg,tithi.jpg,tithi,#VALUE!,0,tithi
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithin (2).jpg,tithin (2).jpg,tithin (2),tithin ,8,tithin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithin (3).jpg,tithin (3).jpg,tithin (3),tithin ,8,tithin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithin (4).jpg,tithin (4).jpg,tithin (4),tithin ,8,tithin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithin (5).jpg,tithin (5).jpg,tithin (5),tithin ,8,tithin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithin (6).jpg,tithin (6).jpg,tithin (6),tithin ,8,tithin 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tithin.jpg,tithin.jpg,tithin,#VALUE!,0,tithin
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tly (2).jpg,tly (2).jpg,tly (2),tly ,5,tly 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tly.jpg,tly.jpg,tly,#VALUE!,0,tly
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tly_ (2).jpg,tly_ (2).jpg,tly_ (2),tly_ ,6,tly_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tly_.jpg,tly_.jpg,tly_,#VALUE!,0,tly_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tons_ (2).jpg,tons_ (2).jpg,tons_ (2),tons_ ,7,tons_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tons_.jpg,tons_.jpg,tons_,#VALUE!,0,tons_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tove (2).jpg,tove (2).jpg,tove (2),tove ,6,tove 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tove (3).jpg,tove (3).jpg,tove (3),tove ,6,tove 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tove (4).jpg,tove (4).jpg,tove (4),tove ,6,tove 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tove.jpg,tove.jpg,tove,#VALUE!,0,tove
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (2).jpg,to_ (2).jpg,to_ (2),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (3).jpg,to_ (3).jpg,to_ (3),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (4).jpg,to_ (4).jpg,to_ (4),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (5).jpg,to_ (5).jpg,to_ (5),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (6).jpg,to_ (6).jpg,to_ (6),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (7).jpg,to_ (7).jpg,to_ (7),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_ (8).jpg,to_ (8).jpg,to_ (8),to_ ,5,to_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_.jpg,to_.jpg,to_,#VALUE!,0,to_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_d (2).jpg,to_d (2).jpg,to_d (2),to_d ,6,to_d 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_d.jpg,to_d.jpg,to_d,#VALUE!,0,to_d
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_o (2).jpg,to_o (2).jpg,to_o (2),to_o ,6,to_o 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_o.jpg,to_o.jpg,to_o,#VALUE!,0,to_o
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_p (2).jpg,to_p (2).jpg,to_p (2),to_p ,6,to_p 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_p.jpg,to_p.jpg,to_p,#VALUE!,0,to_p
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_s (2).jpg,to_s (2).jpg,to_s (2),to_s ,6,to_s 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_s.jpg,to_s.jpg,to_s,#VALUE!,0,to_s
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_sp (2).jpg,to_sp (2).jpg,to_sp (2),to_sp ,7,to_sp 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_sp (3).jpg,to_sp (3).jpg,to_sp (3),to_sp ,7,to_sp 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_sp (4).jpg,to_sp (4).jpg,to_sp (4),to_sp ,7,to_sp 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_sp.jpg,to_sp.jpg,to_sp,#VALUE!,0,to_sp
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_the (2).jpg,to_the (2).jpg,to_the (2),to_the ,8,to_the 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_the.jpg,to_the.jpg,to_the,#VALUE!,0,to_the
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_yo (2).jpg,to_yo (2).jpg,to_yo (2),to_yo ,7,to_yo 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\to_yo.jpg,to_yo.jpg,to_yo,#VALUE!,0,to_yo
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tren (2).jpg,tren (2).jpg,tren (2),tren ,6,tren 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tren.jpg,tren.jpg,tren,#VALUE!,0,tren
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\try_ (2).jpg,try_ (2).jpg,try_ (2),try_ ,6,try_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\try_.jpg,try_.jpg,try_,#VALUE!,0,try_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ts+i (2).jpg,ts+i (2).jpg,ts+i (2),ts+i ,6,ts+i 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ts+i.jpg,ts+i.jpg,ts+i,#VALUE!,0,ts+i
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ts_in (2).jpg,ts_in (2).jpg,ts_in (2),ts_in ,7,ts_in 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ts_in.jpg,ts_in.jpg,ts_in,#VALUE!,0,ts_in
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ttee (2).jpg,ttee (2).jpg,ttee (2),ttee ,6,ttee 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ttee (3).jpg,ttee (3).jpg,ttee (3),ttee ,6,ttee 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ttee (4).jpg,ttee (4).jpg,ttee (4),ttee ,6,ttee 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ttee.jpg,ttee.jpg,ttee,#VALUE!,0,ttee
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ttee_ (2).jpg,ttee_ (2).jpg,ttee_ (2),ttee_ ,7,ttee_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ttee_.jpg,ttee_.jpg,ttee_,#VALUE!,0,ttee_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tter (2).jpg,tter (2).jpg,tter (2),tter ,6,tter 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tter. (2).jpg,tter. (2).jpg,tter. (2),tter. ,7,tter. 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tter..jpg,tter..jpg,tter.,#VALUE!,0,tter.
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\tter.jpg,tter.jpg,tter,#VALUE!,0,tter
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Tues (2).jpg,Tues (2).jpg,Tues (2),Tues ,6,Tues 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\Tues.jpg,Tues.jpg,Tues,#VALUE!,0,Tues
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_ (2).jpg,t_ (2).jpg,t_ (2),t_ ,4,t_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_.jpg,t_.jpg,t_,#VALUE!,0,t_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_36 (2).jpg,t_36 (2).jpg,t_36 (2),t_36 ,6,t_36 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_36.jpg,t_36.jpg,t_36,#VALUE!,0,t_36
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_9 (2).jpg,t_9 (2).jpg,t_9 (2),t_9 ,5,t_9 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_9.jpg,t_9.jpg,t_9,#VALUE!,0,t_9
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_c (2).jpg,t_c (2).jpg,t_c (2),t_c ,5,t_c 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_c.jpg,t_c.jpg,t_c,#VALUE!,0,t_c
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_Jo (2).jpg,t_Jo (2).jpg,t_Jo (2),t_Jo ,6,t_Jo 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_Jo.jpg,t_Jo.jpg,t_Jo,#VALUE!,0,t_Jo
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_m (2).jpg,t_m (2).jpg,t_m (2),t_m ,5,t_m 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_m.jpg,t_m.jpg,t_m,#VALUE!,0,t_m
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_o (2).jpg,t_o (2).jpg,t_o (2),t_o ,5,t_o 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_o.jpg,t_o.jpg,t_o,#VALUE!,0,t_o
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of (2).jpg,t_of (2).jpg,t_of (2),t_of ,6,t_of 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of (3).jpg,t_of (3).jpg,t_of (3),t_of ,6,t_of 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of (4).jpg,t_of (4).jpg,t_of (4),t_of ,6,t_of 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of.jpg,t_of.jpg,t_of,#VALUE!,0,t_of
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of_ (2).jpg,t_of_ (2).jpg,t_of_ (2),t_of_ ,7,t_of_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of_ (3).jpg,t_of_ (3).jpg,t_of_ (3),t_of_ ,7,t_of_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of_ (4).jpg,t_of_ (4).jpg,t_of_ (4),t_of_ ,7,t_of_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\t_of_.jpg,t_of_.jpg,t_of_,#VALUE!,0,t_of_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\uary (2).jpg,uary (2).jpg,uary (2),uary ,6,uary 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\uary.jpg,uary.jpg,uary,#VALUE!,0,uary
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\uesda (2).jpg,uesda (2).jpg,uesda (2),uesda ,7,uesda 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\uesda.jpg,uesda.jpg,uesda,#VALUE!,0,uesda
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ue_$ (2).jpg,ue_$ (2).jpg,ue_$ (2),ue_$ ,6,ue_$ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ue_$.jpg,ue_$.jpg,ue_$,#VALUE!,0,ue_$
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ugh (2).jpg,ugh (2).jpg,ugh (2),ugh ,5,ugh 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ugh.jpg,ugh.jpg,ugh,#VALUE!,0,ugh
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ught (2).jpg,ught (2).jpg,ught (2),ught ,6,ught 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ught.jpg,ught.jpg,ught,#VALUE!,0,ught
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ugus (2).jpg,ugus (2).jpg,ugus (2),ugus ,6,ugus 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ugus.jpg,ugus.jpg,ugus,#VALUE!,0,ugus
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ull (2).jpg,ull (2).jpg,ull (2),ull ,5,ull 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ull.jpg,ull.jpg,ull,#VALUE!,0,ull
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ullm (2).jpg,ullm (2).jpg,ullm (2),ullm ,6,ullm 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ullm.jpg,ullm.jpg,ullm,#VALUE!,0,ullm
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ully (2).jpg,ully (2).jpg,ully (2),ully ,6,ully 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ully.jpg,ully.jpg,ully,#VALUE!,0,ully
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\une (2).jpg,une (2).jpg,une (2),une ,5,une 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\une.jpg,une.jpg,une,#VALUE!,0,une
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\une_ (2).jpg,une_ (2).jpg,une_ (2),une_ ,6,une_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\une_.jpg,une_.jpg,une_,#VALUE!,0,une_
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ursday (2).jpg,ursday (2).jpg,ursday (2),ursday ,8,ursday 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ursday.jpg,ursday.jpg,ursday,#VALUE!,0,ursday
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ur_ (2).jpg,ur_ (2).jpg,ur_ (2),ur_ ,5,ur_ 
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\all_dataset_combined\ur_.jpg,ur_.jpg,ur_,#VALUE!,0,ur_
