"DirectoryName","Name","BaseName"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","on_ti.jpg","on_ti"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","or_pa.jpg","or_pa"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","osep.jpg","osep"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ot_3.jpg","ot_3"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","oung.jpg","oung"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ow.jpg","ow"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","o_1_.jpg","o_1_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","o_1_t.jpg","o_1_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","o_ye.jpg","o_ye"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","part.jpg","part"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","per+h.jpg","per+h"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ph_.jpg","ph_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","piec.jpg","piec"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Re.jpg","Re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Rec.jpg","Rec"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Recei.jpg","Recei"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Rod.jpg","Rod"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","r_ol.jpg","r_ol"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","son.jpg","son"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","so_1.jpg","so_1"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Stee (2).jpg","Stee (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Stee.jpg","Stee"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Steer (2).jpg","Steer (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Steer.jpg","Steer"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","s_ad.jpg","s_ad"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","teer (2).jpg","teer (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","teer.jpg","teer"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","thin.jpg","thin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","th_.jpg","th_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","tion.jpg","tion"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","tithi.jpg","tithi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","to_.jpg","to_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ts+i.jpg","ts+i"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ts_in.jpg","ts_in"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","t_36.jpg","t_36"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","t_of.jpg","t_of"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ue_$.jpg","ue_$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Val (2).jpg","Val (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","val.jpg","val"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Valu (2).jpg","Valu (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","valu.jpg","valu"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","ved.jpg","ved"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","w_$.jpg","w_$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","w_.jpg","w_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","w_V.jpg","w_V"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","y.jpg","y"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","yea.jpg","yea"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","You.jpg","You"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","Youn.jpg","Youn"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","zabe.jpg","zabe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_$1.jpg","_$1"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_24th.jpg","_24th"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_als.jpg","_als"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_Bl.jpg","_Bl"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_Eli.jpg","_Eli"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_E_o.jpg","_E_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_H.jpg","_H"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_han.jpg","_han"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_Hay.jpg","_Hay"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_of_.jpg","_of_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_on_.jpg","_on_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_par.jpg","_par"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_per.jpg","_per"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_Ro.jpg","_Ro"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_tith.jpg","_tith"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_to_.jpg","_to_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369","_va.jpg","_va"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","$1..jpg","$1."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","$11.jpg","$11"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","$4_.jpg","$4_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated",".69.jpg",".69"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","0.jpg","0"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","0_cts.jpg","0_cts"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","1.6.jpg","1.6"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","1.jpg","1"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","11_or.jpg","11_or"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","16.jpg","16"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","1_Co.jpg","1_Co"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","2.jpg","2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","24th.jpg","24th"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","2_cts.jpg","2_cts"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","35.jpg","35"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","36_i.jpg","36_i"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","4.jpg","4"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","43 (2).jpg","43 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","43.jpg","43"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","4th_R.jpg","4th_R"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","4_a.jpg","4_a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","5 (2).jpg","5 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","5 (3).jpg","5 (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","5.jpg","5"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","50.jpg","50"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","50_ct.jpg","50_ct"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","62 (2).jpg","62 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","62.jpg","62"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","62_c.jpg","62_c"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","6_in.jpg","6_in"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","a.jpg","a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","abet.jpg","abet"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","add.jpg","add"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","al.jpg","al"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","alls_.jpg","alls_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","also (2).jpg","also (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","also.jpg","also"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","also_.jpg","also_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","alue (2).jpg","alue (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","alue (3).jpg","alue (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","alue.jpg","alue"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","am.jpg","am"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ank.jpg","ank"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","an_.jpg","an_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","art.jpg","art"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ar_.jpg","ar_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ay.jpg","ay"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","a_.jpg","a_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","a_p.jpg","a_p"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","a_pie.jpg","a_pie"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","bal.jpg","bal"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","balls.jpg","balls"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","beth.jpg","beth"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Bla (2).jpg","Bla (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","bla.jpg","bla"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","blan.jpg","blan"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ceiv.jpg","ceiv"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ck_.jpg","ck_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Co.jpg","Co"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Cow.jpg","Cow"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ctober.jpg","ctober"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","cts.jpg","cts"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","cts_in.jpg","cts_in"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ddi.jpg","ddi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ders.jpg","ders"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","dit.jpg","dit"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","dm.jpg","dm"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","d_o.jpg","d_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","d_St (2).jpg","d_St (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","d_St.jpg","d_St"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ear.jpg","ear"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ece_o.jpg","ece_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","eive.jpg","eive"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Eliz.jpg","Eliz"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","end.jpg","end"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","eph.jpg","eph"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","erso.jpg","erso"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","er_.jpg","er_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","er_2.jpg","er_2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","er_ha.jpg","er_ha"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","er_pe.jpg","er_pe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","es_a.jpg","es_a"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","eth.jpg","eth"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","e_$11.jpg","e_$11"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","e_$4.jpg","e_$4"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","E_of (2).jpg","E_of (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","e_of.jpg","e_of"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","fo.jpg","fo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","for.jpg","for"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","for_.jpg","for_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","f_.jpg","f_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","f_E.jpg","f_E"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","f_Ki.jpg","f_Ki"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","f_L.jpg","f_L"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","g.jpg","g"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ger_.jpg","ger_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","hand.jpg","hand"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Hay.jpg","Hay"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Hen (2).jpg","Hen (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Hen.jpg","Hen"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","hing.jpg","hing"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","h_5.jpg","h_5"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","h_50.jpg","h_50"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","h_Y.jpg","h_Y"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","id.jpg","id"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","iece.jpg","iece"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","imb.jpg","imb"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ing.jpg","ing"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","in_ (2).jpg","in_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","in_.jpg","in_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","in_B.jpg","in_B"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ion.jpg","ion"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","itio.jpg","itio"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Jose.jpg","Jose"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Kim (2).jpg","Kim (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Kim.jpg","Kim"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","k_E.jpg","k_E"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","lank.jpg","lank"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","liza.jpg","liza"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Lo.jpg","Lo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","loc.jpg","loc"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","lock.jpg","lock"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Lot_.jpg","Lot_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","lso_1.jpg","lso_1"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","lue_$.jpg","lue_$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ma.jpg","ma"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","man.jpg","man"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","mba.jpg","mba"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","N.jpg","N"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Na (2).jpg","Na (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Na.jpg","Na"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","nder.jpg","nder"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","nd_.jpg","nd_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","nd_R.jpg","nd_R"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","nger.jpg","nger"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","n_b.jpg","n_b"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","n_H.jpg","n_H"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","n_to.jpg","n_to"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ober_.jpg","ober_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Oct.jpg","Oct"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Octob.jpg","Octob"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","od.jpg","od"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","of_ (2).jpg","of_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","of_ (3).jpg","of_ (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","of_ (4).jpg","of_ (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","of_.jpg","of_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","old (2).jpg","old (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","old.jpg","old"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","old_ (2).jpg","old_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","old_.jpg","old_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","on_ti.jpg","on_ti"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","or_pa.jpg","or_pa"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","osep.jpg","osep"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ot_3.jpg","ot_3"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","oung.jpg","oung"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ow.jpg","ow"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","o_1_.jpg","o_1_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","o_1_t.jpg","o_1_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","o_ye.jpg","o_ye"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","part.jpg","part"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","per+h.jpg","per+h"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","ph_.jpg","ph_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","piec.jpg","piec"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Re.jpg","Re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Rec.jpg","Rec"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Recei.jpg","Recei"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Rod.jpg","Rod"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","r_ol.jpg","r_ol"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","son.jpg","son"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","so_1.jpg","so_1"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Stee (2).jpg","Stee (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Stee.jpg","Stee"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Steer (2).jpg","Steer (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","Steer.jpg","Steer"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","s_ad.jpg","s_ad"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","teer (2).jpg","teer (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","teer.jpg","teer"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","thin.jpg","thin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","th_.jpg","th_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","tion.jpg","tion"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","tithi.jpg","tithi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\369 - enlarged, rotated","to_.jpg","to_"
